SubID,Type,Band,Rep,nBlock,nTrial,Clarity,Rec,Rec_Chunk1,Rec_Chunk2,Rec_Chunk3,RecOri,RecOri_Chunk1,RecOri_Chunk2,RecOri_Chunk3,DiffMean_Chunk1,DiffMean_Chunk2,DiffMean_Chunk3,DiffSTD_Chunk1,DiffSTD_Chunk2,DiffSTD_Chunk3,DiffMean,DiffSTD,Cond,CodeStim
406,NVS,1,1,6,1,1,-0.0719692321224618,-0.238307431697959,0.044446561323658,0.00586131542632951,0.148025141958769,0.062951107124673,0.110355418917421,0.298441950517481,1.24012979469994,1.12246895348924,1.12466215483937,1.57372642584279,1.38242789227962,1.41006289545798,1.15939688288257,1.464219404408,P-,L1St6P2
406,NVS,1,2,6,1,1,0.0360021426636322,0.0547618105073418,-0.00162291362239686,0.0965000005695227,0.214991337385693,0.183112439755732,0.216185556902089,0.268352172698041,1.08240827924282,1.09977158818267,1.09374215382253,1.37494595493253,1.41536067037515,1.34424700068884,1.10395309304911,1.38852285349314,P-,L1St6P2
406,NVS,1,1,6,2,1,0.102793010314526,0.111797981475348,0.171146292044729,0.0104535608273999,0.107967315855317,0.227780171172099,0.0794733806183709,0.0419717372807555,1.07516209106918,1.01868922760928,1.16541051206807,1.33281808100329,1.28751987010319,1.40680235937576,1.08986170741415,1.33955738188812,P-,L1St4P2
406,NVS,1,2,6,2,1,-0.104983053497263,-0.144644976084939,-0.251522168507754,0.101606733342779,0.103972563207688,0.169528022605392,0.0332330490883488,0.1261881354868,1.24783918272306,1.2666787409386,1.06866554016746,1.51303997044687,1.58210124107641,1.34044266319542,1.20508337314728,1.4865954752368,P-,L1St4P2
406,SWS,1,1,6,3,2,0.249770348037648,0.118408005993023,0.0737870653463399,0.487958844753606,0.246558127881189,0.0790981320070057,0.0626331592771716,0.515647761819045,1.08837917548719,1.10001943904679,0.817761013923711,1.3278493845365,1.36103852601876,1.01196952053547,1.00068609774687,1.22493236708183,P0,L2St2P2
406,SWS,1,2,6,3,3,0.125646241517542,0.0354202475718355,0.0793088373664146,0.293023788936846,0.140678898692896,-0.0408508440494906,0.165980029803961,0.382446870296001,1.12600603964883,1.12511208727533,0.919908916103137,1.38894186518239,1.35697543281637,1.18909731398499,1.05656592921365,1.32238705263055,P0,L2St2P2
406,SWS,1,1,6,4,3,0.221322530111152,0.19891908873391,0.136123975488753,0.321525915597495,0.219199193175315,0.300129661335797,0.122627607332163,0.244024382004563,0.984108962551902,1.00393147005068,0.909379992085676,1.26576531100049,1.31443982327929,1.16488118226925,0.974720306283093,1.24794027893073,P0,L2St3P2
406,SWS,1,2,6,4,3,0.18228614540517,0.390778961820084,0.0409199633867925,0.342369076559237,0.210486208310035,0.399206481552241,0.0799330537993074,0.406977193820397,0.901528954047208,1.00784128327817,0.911373447757148,1.10383063753451,1.38497656053322,1.1468486591009,0.946392542701926,1.27883842184604,P0,L2St3P2
406,NVS,1,1,6,5,1,-0.0414664333787442,-0.0247536765345457,0.0143264321226369,-0.11833334888997,0.256834744156308,0.196801565387327,0.223763484030384,0.35037168121001,1.16931417928286,1.14606663814423,1.21069793071562,1.4316100562196,1.40404669999068,1.4955489620136,1.17340535113104,1.4432369406156,P-,L1St13P2
406,NVS,1,2,6,5,2,0.111473996151756,0.132088360316688,0.136393749967731,0.0849622091303884,0.214457952110516,0.202313672922871,0.488456866648076,0.0887269867307956,1.04513548374467,1.02783798467511,1.07531668880372,1.31750646274188,1.31423456812874,1.35280286137309,1.05141776057289,1.33306114176976,P-,L1St13P2
406,SWS,1,1,6,6,3,0.31664212729953,0.205682866294933,0.402442223513228,0.3097902397221,0.223640207773682,-0.0218768744161015,0.324507620695991,0.341778473660355,0.994590401738099,0.870079985095236,0.958030300877586,1.26041035675296,1.09321340687605,1.17491255868503,0.935191383047546,1.16906618520978,P-,L5St8P2
406,SWS,1,2,6,6,4,0.349139609122301,0.536302227496626,0.189716817354077,0.280220179849174,0.239175265811489,0.51831789069842,0.0325251906685714,0.12426442403949,0.747247592804973,0.960374771821695,0.952432749112753,0.963013782355553,1.27301467599233,1.19981650276267,0.879352264509355,1.14092978826718,P-,L5St8P2
406,SWS,1,1,6,7,4,0.163722780534177,0.0799850644914084,0.214700564440133,0.256070029704051,0.138994857207365,0.12472589304875,0.211236325542617,0.0882881408918542,1.07270343781706,1.01489926019485,0.961552607948224,1.35647700718338,1.25323536142248,1.21977864409568,1.02992121926347,1.29327276277344,P+,L3St16P2
406,SWS,1,2,6,7,4,0.16544723676322,-0.0123818734021344,0.554279095173825,0.0178617433829881,0.196281427763237,0.0605476809278149,0.553433160861532,0.0180612476029273,1.14969893724874,0.783807332865963,1.0907806297891,1.422941933743,0.944161961557629,1.40152649394652,1.01351357691544,1.29193866978025,P+,L3St16P2
406,NVS,1,1,6,8,2,0.279629904398237,0.325631837834059,0.305675086462938,0.2195153298738,0.281469434541073,0.454336170119974,0.132858078400068,0.388020902780906,0.926410303662092,0.954934862761701,0.991598620965282,1.16135107712176,1.17840987227455,1.24938758608064,0.970329365502651,1.20030837337891,P0,L2St13P1
406,NVS,1,2,6,8,2,0.00869674050920467,-0.18756109832601,0.189808570364058,0.024470303117631,0.177387752857138,0.257449050488234,0.203412218627858,0.115174624038184,1.22027619416916,1.02235320394154,1.12000845465126,1.5411431460614,1.27294259857697,1.39680327668743,1.11068277433236,1.40805060952424,P0,L2St13P1
406,NVS,1,1,6,9,1,0.0358784650211773,0.0069934726873883,0.0232714283966993,0.0855090000617839,0.202897352914616,0.235033154300208,0.217797842927369,0.179357758204107,1.17310401343722,1.08775325522405,1.13479250426436,1.40925975413521,1.39766131205189,1.35239860983233,1.12687376683983,1.38861192201336,P-,L1St9P2
